listing_id,date
849316,2016-10-29
849316,2016-12-23
849316,2016-12-25
849316,2017-03-31
849316,2017-04-16
849316,2017-08-14
849316,2017-08-21
849316,2017-10-05
849316,2017-10-07
849316,2017-11-24
849316,2017-12-08
849316,2018-02-07
849316,2018-04-01
849316,2018-05-14
849316,2018-07-27
849316,2018-07-30
849316,2018-08-12
849316,2018-08-23
849316,2018-08-29
849316,2018-09-19
849316,2018-10-06
849316,2018-10-20
849316,2018-11-11
849316,2018-11-18
849316,2018-11-23
849316,2018-12-10
849316,2019-01-09
849316,2019-04-14
849316,2019-07-21
849316,2019-07-29
849316,2019-08-31
849316,2019-10-29
849316,2021-05-05
849316,2021-07-06
849316,2021-07-26
849316,2021-08-24
849316,2022-03-15
849316,2022-06-18
849316,2022-08-31
849316,2022-09-04
849316,2022-09-13
850531,2013-01-05
850531,2013-01-08
850531,2013-02-03
850531,2013-02-11
850531,2013-02-14
850531,2013-02-18
850531,2013-02-26
850531,2013-03-11
850531,2013-03-12
850531,2013-03-19
850531,2013-03-26
850531,2013-04-08
850531,2013-04-09
850531,2013-04-17
850531,2013-04-20
850531,2013-04-24
850531,2013-04-26
850531,2013-05-01
850531,2013-05-03
850531,2013-05-08
850531,2013-05-21
850531,2013-05-30
850531,2013-06-03
850531,2013-06-13
850531,2013-06-27
850531,2013-06-29
850531,2013-07-03
850531,2013-07-11
850531,2013-07-17
850531,2013-07-21
850531,2013-07-29
850531,2013-08-05
850531,2013-08-13
850531,2013-08-22
850531,2013-08-23
850531,2013-08-25
850531,2013-08-26
850531,2013-09-02
850531,2013-09-05
850531,2013-09-10
850531,2013-09-13
850531,2013-09-17
850531,2013-09-19
850531,2013-09-24
850531,2013-09-27
850531,2013-10-01
850531,2013-10-02
850531,2013-10-05
850531,2013-10-08
850531,2013-10-12
850531,2013-10-13
850531,2013-10-16
850531,2013-10-19
850531,2013-10-21
850531,2013-10-29
850531,2013-11-03
850531,2013-11-14
850531,2013-11-15
850531,2013-11-18
850531,2013-11-24
850531,2013-11-27
850531,2013-11-30
850531,2013-12-06
850531,2013-12-16
850531,2013-12-21
850531,2013-12-27
850531,2014-01-01
850531,2014-01-08
850531,2014-01-18
850531,2014-01-20
850531,2014-01-29
850531,2014-02-02
850531,2014-02-14
850531,2014-02-21
850531,2014-02-26
850531,2014-03-28
850531,2014-04-03
850531,2014-04-08
850531,2014-04-12
850531,2014-04-15
850531,2014-04-22
850531,2014-05-29
850531,2014-06-02
850531,2014-06-05
850531,2014-06-22
850531,2014-06-28
850531,2014-06-30
850531,2014-07-02
850531,2014-07-21
850531,2014-07-31
850531,2014-08-07
850531,2014-08-11
850531,2014-08-24
850531,2014-09-03
850531,2014-09-05
850531,2014-09-19
850531,2014-09-24
850531,2014-10-01
850531,2014-10-05
850531,2014-10-10
850531,2014-10-17
850531,2014-10-19
850531,2014-10-24
850531,2014-10-27
850531,2014-11-03
850531,2014-11-07
850531,2014-11-09
850531,2014-11-11
850531,2014-11-13
850531,2014-11-18
850531,2014-11-20
850531,2014-12-02
850531,2014-12-03
850531,2014-12-12
850531,2014-12-15
850531,2014-12-17
850531,2014-12-22
850531,2014-12-30
850531,2015-01-12
850531,2015-01-19
850531,2015-01-31
850531,2015-02-03
850531,2015-02-05
850531,2015-02-15
850531,2015-02-18
850531,2015-02-21
850531,2015-02-24
850531,2015-02-27
850531,2015-03-05
850531,2015-03-07
850531,2015-03-09
850531,2015-03-31
850531,2015-04-08
850531,2015-04-12
850531,2015-04-14
850531,2015-04-16
850531,2015-04-18
850531,2015-04-21
850531,2015-05-02
850531,2015-05-05
850531,2015-05-09
850531,2015-05-16
850531,2015-05-19
850531,2015-05-21
850531,2015-05-26
850531,2015-05-31
850531,2015-06-04
850531,2015-06-08
850531,2015-06-15
850531,2015-06-17
850531,2015-06-22
850531,2015-06-25
850531,2015-06-28
850531,2015-07-03
850531,2015-07-10
850531,2015-07-12
850531,2015-07-15
850531,2015-07-17
850531,2015-07-19
850531,2015-07-21
850531,2015-07-25
850531,2015-07-27
850531,2015-07-29
850531,2015-07-31
850531,2015-08-02
850531,2015-08-10
850531,2015-08-21
850531,2015-08-24
850531,2015-08-27
850531,2015-08-31
850531,2015-09-05
850531,2015-09-07
850531,2015-09-10
850531,2015-09-15
850531,2015-09-17
850531,2015-09-21
850531,2015-09-25
850531,2015-09-29
850531,2015-10-04
850531,2015-10-08
850531,2015-10-12
850531,2015-10-16
850531,2015-10-19
850531,2015-10-28
850531,2015-11-04
850531,2015-11-07
850531,2015-11-13
850531,2015-11-16
850531,2015-11-20
850531,2015-11-22
850531,2015-11-25
850531,2015-11-29
850531,2015-12-02
850531,2015-12-08
850531,2015-12-12
850531,2015-12-15
850531,2015-12-18
850531,2015-12-23
850531,2016-01-03
850531,2016-01-09
850531,2016-01-13
850531,2016-01-15
850531,2016-01-18
850531,2016-01-21
850531,2016-01-23
850531,2016-01-27
850531,2016-01-31
850531,2016-02-07
850531,2016-02-13
850531,2016-02-16
850531,2016-02-22
850531,2016-02-27
850531,2016-02-29
850531,2016-03-02
850531,2016-03-10
850531,2016-03-15
850531,2016-03-17
850531,2016-03-22
850531,2016-03-29
850531,2016-04-06
850531,2016-04-14
850531,2016-04-18
850531,2016-04-24
850531,2016-05-01
850531,2016-05-04
850531,2016-05-07
850531,2016-05-12
850531,2016-05-14
850531,2016-05-18
850531,2016-05-20
850531,2016-05-25
850531,2016-05-28
850531,2016-06-10
850531,2016-06-17
850531,2016-06-22
850531,2016-06-26
850531,2016-07-02
850531,2016-07-04
850531,2016-07-10
850531,2016-07-14
850531,2016-07-22
850531,2016-07-23
850531,2016-07-29
850531,2016-08-14
850531,2016-08-20
850531,2016-09-05
850531,2016-09-06
850531,2016-09-09
850531,2016-09-12
850531,2016-09-15
850531,2016-09-17
850531,2016-09-19
850531,2016-09-22
850531,2016-09-26
850531,2016-09-28
850531,2016-09-30
850531,2016-10-05
850531,2016-10-10
850531,2016-10-11
850531,2016-10-16
850531,2016-10-17
850531,2016-10-19
850531,2016-10-27
850531,2016-11-02
850531,2016-11-03
850531,2016-11-07
850531,2016-11-07
850531,2016-11-16
850531,2016-11-21
850531,2016-12-03
850531,2016-12-05
850531,2016-12-07
850531,2016-12-15
850531,2016-12-18
850531,2016-12-23
850531,2017-01-05
850531,2017-01-07
850531,2017-01-09
850531,2017-01-11
850531,2017-01-18
850531,2017-01-21
850531,2017-01-23
850531,2017-02-09
850531,2017-02-13
850531,2017-02-16
850531,2017-02-18
850531,2017-02-21
850531,2017-02-23
850531,2017-02-28
850531,2017-03-04
850531,2017-03-08
850531,2017-03-10
850531,2017-03-14
850531,2017-03-16
850531,2017-03-18
850531,2017-03-24
850531,2017-04-01
850531,2017-04-03
850531,2017-04-09
850531,2017-04-11
850531,2017-04-14
850531,2017-04-21
850531,2017-04-27
850531,2017-05-03
850531,2017-05-08
850531,2017-05-11
850531,2017-05-14
850531,2017-05-16
850531,2017-05-19
850531,2017-05-22
850531,2017-05-26
850531,2017-06-04
850531,2017-06-07
850531,2017-06-09
850531,2017-06-13
850531,2017-06-17
850531,2017-06-21
850531,2017-06-25
850531,2017-06-29
850531,2017-07-01
850531,2017-07-07
850531,2017-07-16
850531,2017-07-23
850531,2017-07-28
850531,2017-08-02
850531,2017-08-05
850531,2017-08-08
850531,2017-08-11
850531,2017-08-13
850531,2017-08-15
850531,2017-08-17
850531,2017-08-20
850531,2017-08-27
850531,2017-08-31
850531,2017-09-02
850531,2017-09-03
850531,2017-09-05
850531,2017-09-08
850531,2017-09-11
850531,2017-09-14
850531,2017-09-16
850531,2017-09-20
850531,2017-09-22
850531,2017-09-28
850531,2017-10-01
850531,2017-10-03
850531,2017-10-10
850531,2017-10-12
850531,2017-10-16
850531,2017-10-19
850531,2017-10-22
850531,2017-10-28
850531,2017-10-30
850531,2017-11-01
850531,2017-11-02
850531,2017-11-05
850531,2017-11-08
850531,2017-11-11
850531,2017-11-17
850531,2017-11-20
850531,2017-11-23
850531,2017-11-27
850531,2017-12-05
850531,2017-12-09
850531,2017-12-18
850531,2017-12-22
850531,2018-01-07
850531,2018-01-10
850531,2018-01-21
850531,2018-01-24
850531,2018-01-27
850531,2018-01-31
850531,2018-02-02
850531,2018-02-08
850531,2018-02-11
850531,2018-02-14
850531,2018-02-17
850531,2018-02-20
850531,2018-02-22
850531,2018-02-28
850531,2018-03-04
850531,2018-03-14
850531,2018-03-17
850531,2018-03-19
850531,2018-03-21
850531,2018-03-23
850531,2018-03-30
850531,2018-04-03
850531,2018-04-05
850531,2018-04-08
850531,2018-04-20
850531,2018-04-24
850531,2018-04-29
850531,2018-05-01
850531,2018-05-08
850531,2018-05-10
850531,2018-05-12
850531,2018-05-14
850531,2018-05-19
850531,2018-05-25
850531,2018-06-06
850531,2018-06-12
850531,2018-06-17
850531,2018-06-22
850531,2018-07-01
850531,2018-07-03
850531,2018-07-05
850531,2018-07-08
850531,2018-07-10
850531,2018-07-15
850531,2018-07-19
850531,2018-07-27
850531,2018-07-30
850531,2018-08-02
850531,2018-08-06
850531,2018-08-08
850531,2018-08-10
850531,2018-08-13
850531,2018-08-15
850531,2018-08-18
850531,2018-08-22
850531,2018-08-27
850531,2018-08-29
850531,2018-09-01
850531,2018-09-04
850531,2018-09-06
850531,2018-09-09
850531,2018-09-11
850531,2018-09-16
850531,2018-09-19
850531,2018-09-28
850531,2018-09-30
850531,2018-10-02
850531,2018-10-05
850531,2018-10-08
850531,2018-10-11
850531,2018-10-13
850531,2018-10-19
850531,2018-11-01
850531,2018-11-10
850531,2018-11-27
850531,2018-12-11
850531,2018-12-16
850531,2018-12-21
850531,2019-01-09
850531,2019-01-12
850531,2019-01-19
850531,2019-01-23
850531,2019-01-27
850531,2019-02-01
850531,2019-02-05
850531,2019-02-08
850531,2019-02-10
850531,2019-02-12
850531,2019-02-15
850531,2019-02-18
850531,2019-03-02
850531,2019-03-06
850531,2019-03-08
850531,2019-03-14
850531,2019-03-18
850531,2019-03-25
850531,2019-04-01
850531,2019-04-25
850531,2019-04-28
850531,2019-04-30
850531,2019-05-04
850531,2019-05-10
850531,2019-05-13
850531,2019-05-17
850531,2019-05-20
850531,2019-05-23
850531,2019-05-27
850531,2019-06-18
850531,2019-06-22
850531,2019-06-25
850531,2019-06-29
850531,2019-07-01
850531,2019-07-03
850531,2019-07-08
850531,2019-07-21
850531,2019-08-03
850531,2019-08-08
850531,2019-08-18
850531,2019-08-23
850531,2019-08-27
850531,2019-09-03
850531,2019-09-22
850531,2019-10-07
850531,2019-10-27
850531,2019-11-02
850531,2019-11-06
850531,2019-11-14
850531,2020-01-09
850531,2020-01-16
850531,2020-03-01
850531,2020-03-22
850531,2020-04-13
850531,2020-05-09
850531,2020-06-04
850531,2020-07-05
860892,2017-12-01
861654,2013-01-12
861654,2013-01-21
861654,2013-02-11
861654,2013-02-17
861654,2013-02-26
861654,2013-03-04
861654,2013-03-08
861654,2013-03-17
861654,2013-03-22
861654,2013-04-16
861654,2013-04-19
861654,2013-04-22
861654,2013-05-06
861654,2013-05-16
861654,2013-08-13
861654,2013-08-20
861654,2013-08-28
861654,2013-10-20
861654,2013-10-31
861654,2013-12-24
861654,2014-01-26
861654,2014-05-03
861654,2016-11-12
861654,2017-09-30
861654,2017-10-04
861654,2017-10-10
861654,2017-10-22
861654,2017-11-25
861654,2017-12-14
861654,2018-04-30
861654,2018-05-09
861654,2018-05-15
861654,2018-10-20
861654,2018-10-31
861654,2022-08-21
869969,2013-04-01
869969,2015-06-22
870046,2014-05-29
894224,2013-09-25
903169,2014-02-17
903169,2018-09-30
923017,2013-04-26
923017,2013-05-10
923017,2013-06-28
923017,2013-07-03
923017,2013-07-07
923017,2013-08-21
923017,2013-09-01
923017,2013-09-11
923017,2013-10-21
923017,2013-10-29
923017,2013-11-01
923017,2013-11-05
923017,2013-11-09
923017,2014-01-14
923017,2014-02-05
923017,2014-02-09
923017,2014-02-20
923017,2014-03-04
923017,2014-03-05
923017,2014-03-14
923017,2014-03-25
923017,2014-03-30
923017,2014-05-13
923017,2014-05-18
923017,2014-05-25
923017,2014-05-28
923017,2014-05-29
923017,2014-06-12
923017,2014-06-17
923017,2014-06-30
923017,2014-07-13
923017,2014-07-22
923017,2014-08-06
923017,2014-08-19
923017,2014-08-31
923017,2014-09-03
923017,2014-09-17
923017,2014-09-21
923017,2014-10-02
923017,2014-10-08
923017,2014-10-17
923017,2014-10-21
923017,2014-10-23
923017,2014-10-26
923017,2014-11-16
923017,2014-11-19
923017,2014-11-26
923017,2014-12-16
923017,2014-12-22
923017,2015-01-15
923017,2015-01-16
923017,2015-01-19
923017,2015-01-28
923017,2015-02-04
923017,2015-02-21
923017,2015-02-23
923017,2015-02-26
923017,2015-02-28
923017,2015-03-02
923017,2015-03-12
923017,2015-03-23
923017,2015-03-31
923017,2015-04-04
923017,2015-04-06
923017,2015-04-16
923017,2015-04-30
923017,2015-05-06
923017,2015-05-13
923017,2015-05-26
923017,2015-06-11
923017,2015-06-26
923017,2015-07-06
923017,2015-07-10
923017,2015-07-19
923017,2015-07-22
923017,2015-07-30
923017,2015-08-03
923017,2015-08-14
923017,2015-08-24
923017,2015-08-26
923017,2015-09-09
923017,2015-09-14
923017,2015-09-16
923017,2015-09-21
923017,2015-10-05
923017,2015-10-06
923017,2015-10-07
923017,2015-10-08
923017,2015-10-18
923017,2015-10-24
923017,2015-11-08
923017,2015-11-09
923017,2015-11-14
923017,2015-11-18
923017,2015-11-23
923017,2015-12-03
923017,2015-12-06
923017,2015-12-12
923017,2015-12-13
923017,2015-12-19
923017,2015-12-23
923017,2016-01-03
923017,2016-01-05
923017,2016-01-14
923017,2016-01-24
923017,2016-01-27
923017,2016-02-02
923017,2016-02-05
923017,2016-02-08
923017,2016-02-15
923017,2016-02-18
923017,2016-02-24
923017,2016-02-29
923017,2016-03-04
923017,2016-03-05
923017,2016-03-22
923017,2016-03-26
923017,2016-04-09
923017,2016-04-25
923017,2016-04-28
923017,2016-05-17
923017,2016-05-18
923017,2016-05-25
923017,2016-06-05
923017,2016-06-06
923017,2016-06-19
923017,2016-06-22
923017,2016-06-26
923017,2016-07-01
923017,2016-07-01
923017,2016-07-06
923017,2016-07-13
923017,2016-07-17
923017,2016-07-18
923017,2016-07-18
923017,2016-07-27
923017,2016-08-05
923017,2016-08-07
923017,2016-08-14
923017,2016-08-20
923017,2016-08-23
923017,2016-08-27
923017,2016-08-30
923017,2016-09-03
923017,2016-09-05
923017,2016-09-25
923017,2016-09-26
923017,2016-10-05
923017,2016-10-05
923017,2016-10-15
923017,2016-10-17
923017,2016-10-22
923017,2016-10-24
923017,2016-10-26
923017,2016-10-27
923017,2016-11-06
923017,2016-11-09
923017,2016-11-21
923017,2016-11-27
923017,2016-11-27
923017,2016-11-28
923017,2016-12-01
923017,2016-12-04
923017,2016-12-10
923017,2016-12-19
923017,2016-12-29
923017,2017-01-01
923017,2017-01-03
923017,2017-01-09
923017,2017-01-10
923017,2017-01-15
923017,2017-01-16
923017,2017-01-23
923017,2017-01-24
923017,2017-01-27
923017,2017-01-28
923017,2017-02-01
923017,2017-02-03
923017,2017-02-06
923017,2017-02-08
923017,2017-02-12
923017,2017-02-13
923017,2017-02-19
923017,2017-02-20
923017,2017-02-21
923017,2017-02-27
923017,2017-03-17
923017,2017-03-24
923017,2017-03-25
923017,2017-03-28
923017,2017-04-09
923017,2017-04-14
923017,2017-04-16
923017,2017-04-21
923017,2017-04-23
923017,2017-04-25
923017,2017-04-27
923017,2017-05-02
923017,2017-05-06
923017,2017-05-11
923017,2017-05-12
923017,2017-05-13
923017,2017-05-17
923017,2017-05-22
923017,2017-05-25
923017,2017-05-29
923017,2017-06-06
923017,2017-06-24
923017,2017-07-01
923017,2017-07-02
923017,2017-07-09
923017,2017-07-14
923017,2017-07-24
923017,2017-07-31
923017,2017-08-02
923017,2017-08-08
923017,2017-08-14
923017,2017-08-18
923017,2017-08-23
923017,2017-08-28
923017,2017-09-10
923017,2017-09-24
923017,2017-09-30
923017,2017-10-02
923017,2017-10-05
923017,2017-10-07
923017,2017-10-10
923017,2017-10-16
923017,2017-10-26
923017,2017-10-27
923017,2017-10-29
923017,2017-11-26
923017,2017-11-28
923017,2017-12-13
923017,2017-12-16
923017,2017-12-20
923017,2017-12-23
923017,2017-12-27
923017,2018-01-01
923017,2018-01-14
923017,2018-01-17
923017,2018-01-19
923017,2018-01-25
923017,2018-01-27
923017,2018-01-31
923017,2018-02-04
923017,2018-02-05
923017,2018-02-08
923017,2018-02-13
923017,2018-02-18
923017,2018-02-22
923017,2018-03-03
923017,2018-03-04
923017,2018-03-19
923017,2018-03-22
923017,2018-04-04
923017,2018-04-07
923017,2018-04-28
923017,2018-05-05
923017,2018-05-13
923017,2018-05-20
923017,2018-05-21
923017,2018-05-27
923017,2018-05-30
923017,2018-06-03
923017,2018-06-11
923017,2018-06-14
923017,2018-06-23
923017,2018-06-26
923017,2018-07-09
923017,2018-07-10
923017,2018-07-11
923017,2018-07-16
923017,2018-07-18
923017,2018-07-19
923017,2018-07-21
923017,2018-07-22
923017,2018-07-28
923017,2018-07-31
923017,2018-08-13
923017,2018-08-16
923017,2018-08-19
923017,2018-08-21
923017,2018-08-22
923017,2018-08-25
923017,2018-08-31
923017,2018-09-01
923017,2018-09-04
923017,2018-09-10
923017,2018-09-12
923017,2018-09-15
923017,2018-09-18
923017,2018-09-19
923017,2018-10-01
923017,2018-10-03
923017,2018-10-05
923017,2018-10-06
923017,2018-10-18
923017,2018-10-20
923017,2018-10-27
923017,2018-11-03
923017,2018-11-05
923017,2018-11-10
923017,2018-11-25
923017,2018-12-09
923017,2018-12-10
923017,2018-12-13
923017,2018-12-14
923017,2018-12-16
923017,2018-12-22
923017,2018-12-28
923017,2019-01-01
923017,2019-01-02
923017,2019-01-07
923017,2019-01-08
923017,2019-01-12
923017,2019-01-18
923017,2019-01-21
923017,2019-01-22
923017,2019-01-29
923017,2019-02-04
923017,2019-02-05
923017,2019-02-12
923017,2019-02-16
923017,2019-02-18
923017,2019-02-27
923017,2019-03-01
923017,2019-03-03
923017,2019-03-06
923017,2019-03-08
923017,2019-03-17
923017,2019-03-22
923017,2019-03-25
923017,2019-04-07
923017,2019-04-19
923017,2019-04-24
923017,2019-04-28
923017,2019-04-30
923017,2019-05-01
923017,2019-05-09
923017,2019-05-11
923017,2019-05-18
923017,2019-05-22
923017,2019-05-24
923017,2019-05-26
923017,2019-06-06
923017,2019-07-01
923017,2019-07-08
923017,2019-07-11
923017,2019-07-16
923017,2019-08-02
923017,2019-08-11
923017,2021-02-21
923017,2021-03-14
923017,2021-03-20
923017,2021-03-21
944283,2013-02-26
944283,2013-02-27
944283,2013-03-26
944283,2013-04-27
944283,2013-06-02
944283,2013-08-20
944283,2013-09-02
944283,2013-09-09
944283,2013-10-05
944283,2013-11-27
944283,2013-12-09
944283,2014-01-30
944283,2014-03-08
944283,2014-03-15
944283,2014-03-21
944283,2014-04-27
944283,2014-05-03
944283,2014-05-18
944283,2014-11-02
944283,2014-11-02
944283,2014-11-03
944283,2014-11-09
944283,2015-03-19
944283,2015-06-06
944283,2015-12-25
944283,2016-01-13
944283,2016-02-02
944283,2016-02-11
944283,2016-05-03
944283,2016-07-02
944283,2016-08-19
944283,2016-09-01
944283,2016-09-08
944283,2016-09-09
944283,2016-11-06
944283,2016-11-16
944283,2016-11-27
944283,2016-12-05
944283,2016-12-17
944283,2017-03-03
944283,2017-04-08
944283,2017-07-07
944283,2017-07-13
944283,2017-07-13
944283,2017-09-20
944283,2018-03-31
944283,2018-05-11
944283,2018-07-25
944283,2018-11-05
944283,2018-12-05
944283,2019-01-08
944283,2019-03-22
944283,2019-04-02
944283,2019-05-02
944283,2019-05-08
944283,2019-06-01
944283,2019-08-05
944283,2019-08-23
944283,2019-09-27
944283,2019-10-16
944283,2019-10-28
944283,2020-01-03
944283,2020-04-01
944283,2020-06-30
944283,2021-06-19
944283,2021-12-22
944283,2022-01-15
944283,2022-03-31
944283,2022-05-31
944283,2022-06-30
944283,2022-07-20
956857,2013-03-20
956857,2013-08-08
956857,2018-12-13
956857,2019-01-16
956857,2019-04-15
957513,2013-04-01
957513,2013-05-06
957513,2013-07-16
957513,2013-07-29
957513,2014-03-10
957513,2014-04-19
957513,2014-04-21
957513,2014-07-22
957513,2014-07-27
957513,2014-08-10
957513,2014-08-20
957513,2014-09-20
957513,2014-10-31
957513,2015-01-04
957513,2015-09-21
957513,2015-10-08
957513,2015-11-09
957513,2015-12-31
957513,2016-01-03
957513,2016-04-01
957513,2017-01-09
957513,2017-04-17
957513,2017-10-03
957513,2017-10-23
957513,2017-10-29
957513,2017-12-31
957513,2018-02-13
957513,2018-04-02
957513,2018-07-12
957513,2018-09-17
957513,2018-10-22
957513,2018-11-04
957513,2018-11-11
957513,2019-02-09
957513,2019-04-07
957513,2019-10-17
957513,2021-09-05
992390,2013-03-25
992390,2013-03-28
992390,2013-05-01
992390,2013-05-15
992390,2013-05-22
992390,2013-05-28
992390,2013-06-07
992390,2013-06-09
992390,2013-08-25
992390,2013-09-04
992390,2013-09-29
992390,2013-10-03
992390,2013-10-10
992390,2013-10-27
992390,2013-11-04
992390,2013-11-06
992390,2013-11-13
992390,2013-11-15
992390,2013-11-18
992390,2013-11-23
992390,2013-12-02
992390,2013-12-10
992390,2013-12-14
992390,2013-12-17
992390,2013-12-19
992390,2013-12-24
992390,2014-01-08
992390,2014-01-15
992390,2014-02-08
992390,2014-02-13
992390,2014-02-20
992390,2014-03-12
992390,2014-03-20
992390,2014-03-26
992390,2014-03-30
992390,2014-04-03
992390,2014-04-14
992390,2014-04-20
992390,2014-05-07
992390,2014-06-01
992390,2014-06-02
992390,2014-06-05
992390,2014-06-11
992390,2014-06-23
992390,2014-07-01
992390,2014-07-17
992390,2014-07-29
992390,2014-08-03
992390,2014-08-17
992390,2014-08-19
992390,2014-08-27
992390,2014-09-16
992390,2014-09-18
992390,2014-09-28
992390,2014-09-29
992390,2014-10-10
992390,2014-10-12
992390,2014-10-17
992390,2014-10-18
992390,2014-10-25
992390,2014-11-01
992390,2014-11-04
992390,2014-11-13
992390,2014-11-17
992390,2014-11-20
992390,2014-11-26
992390,2014-11-28
992390,2014-12-15
992390,2015-01-01
992390,2015-02-06
992390,2015-02-12
992390,2015-02-21
992390,2015-03-16
992390,2015-03-28
992390,2015-04-07
992390,2015-04-16
992390,2015-04-29
992390,2015-05-05
992390,2015-05-22
992390,2015-06-01
992390,2015-06-13
992390,2015-06-19
992390,2015-06-22
992390,2015-07-06
992390,2015-08-29
992390,2015-09-21
992390,2015-12-28
992390,2016-02-01
992390,2016-02-13
992390,2016-02-17
992390,2016-03-15
992390,2016-04-05
992390,2016-04-11
992390,2016-04-17
992390,2016-04-24
992390,2016-05-01
992390,2016-07-31
992390,2016-09-28
992390,2016-10-06
992390,2016-11-11
992390,2016-11-19
992390,2016-11-30
992390,2016-12-08
992390,2016-12-12
992390,2017-01-06
992390,2017-07-29
992390,2017-08-26
992390,2017-10-29
992390,2017-10-31
992390,2017-11-11
992390,2017-11-15
992390,2017-11-19
992390,2018-01-31
992390,2018-03-31
992390,2018-04-18
992390,2018-04-22
992390,2018-05-02
992390,2018-06-06
992390,2018-07-18
992390,2018-12-02
992390,2018-12-06
992390,2018-12-07
992390,2019-01-28
992390,2019-02-10
992390,2019-02-24
992390,2019-03-05
992390,2019-03-23
992390,2019-03-30
992390,2019-04-14
992390,2019-04-21
992390,2019-05-01
992390,2019-05-26
992390,2019-09-24
992390,2019-10-08
992390,2019-10-15
992390,2019-11-09
992390,2020-02-26
992390,2020-05-10
992390,2020-05-29
992390,2020-07-03
992390,2020-10-01
992390,2020-10-10
992390,2020-11-15
992390,2020-11-22
992390,2020-12-01
992390,2021-02-22
992390,2021-06-08
992390,2021-08-10
992390,2021-08-12
992390,2021-08-27
992390,2021-09-03
992390,2021-11-14
992390,2022-03-31
992390,2022-08-20
992390,2022-09-01
1008590,2013-04-09
1008590,2013-04-15
1008590,2013-04-21
1008590,2013-05-02
1008590,2013-05-19
1008590,2013-06-20
1008590,2013-07-22
1008590,2013-07-31
1008590,2013-09-24
1008590,2013-10-18
1008590,2013-12-19
1008590,2013-12-20
1008590,2013-12-25
1008590,2013-12-30
1008590,2014-01-02
1008590,2014-01-21
1008590,2014-01-26
1008590,2014-02-09
1008590,2014-02-28
1008590,2014-04-02
1008590,2014-05-04
1008590,2014-05-23
1008590,2014-05-30
1008590,2014-06-02
1008590,2014-07-02
1008590,2014-07-23
1008590,2014-08-03
1008590,2014-08-11
1008590,2014-08-28
1008590,2014-09-09
1008590,2014-09-13
1008590,2014-09-26
1008590,2014-09-29
1008590,2014-10-04
1008590,2014-10-06
1008590,2014-10-07
1008590,2014-10-08
1008590,2014-10-14
1008590,2014-10-19
1008590,2014-10-22
1008590,2015-01-01
1008590,2015-01-22
1008590,2015-01-25
1008590,2015-01-30
1008590,2015-02-09
1008590,2015-03-29
1008590,2015-04-29
1008590,2015-05-04
1008590,2015-05-06
1008590,2015-05-19
1008590,2015-06-03
1008590,2015-06-16
1008590,2015-07-19
1008590,2015-07-28
1008590,2015-08-01
1008590,2015-08-24
1008590,2015-09-08
1008590,2015-09-18
1008590,2015-09-29
1008590,2015-10-08
1008590,2015-10-28
1008590,2015-12-14
1008590,2015-12-17
1008590,2016-01-22
1008590,2016-01-28
1008590,2016-02-26
1008590,2016-03-12
1008590,2016-03-20
1008590,2016-04-07
1008590,2016-04-12
1008590,2016-05-04
1008590,2016-05-20
1008590,2016-06-09
1008590,2016-06-12
1008590,2016-08-03
1008590,2016-08-15
1008590,2016-08-20
1008590,2016-08-25
1008590,2016-09-23
1008590,2016-10-27
1008590,2016-11-01
1008590,2016-12-24
1008590,2016-12-26
1008590,2017-01-14
1008590,2017-03-25
1008590,2017-04-01
1008590,2017-04-04
1008590,2017-04-23
1008590,2017-05-03
1008590,2017-05-20
1008590,2017-06-12
1008590,2017-06-20
1008590,2017-06-23
1008590,2017-07-25
1008590,2017-08-08
1008590,2017-09-02
1008590,2017-09-13
1008590,2017-09-20
1008590,2017-10-05
1008590,2017-10-07
1008590,2017-10-14
1008590,2017-10-22
1008590,2017-10-28
1008590,2017-10-30
1008590,2017-11-17
1008590,2017-11-18
1008590,2017-12-26
1008590,2018-01-27
1008590,2018-02-19
1008590,2018-11-24
1016855,2014-11-15
1016855,2016-07-03
1019390,2013-04-16
1019390,2013-04-23
1019390,2013-05-25
1019390,2013-10-27
1019390,2013-10-29
1019390,2013-11-10
1019390,2013-11-16
1019390,2013-12-06
1019390,2013-12-14
1019390,2013-12-16
1019390,2013-12-24
1019390,2014-01-01
1019390,2014-01-12
1019390,2014-01-19
1019390,2014-02-12
1019390,2014-03-04
1019390,2014-03-09
1019390,2014-03-10
1019390,2014-03-13
1019390,2014-03-16
1019390,2014-03-17
1019390,2014-03-22
1019390,2014-03-26
1019390,2014-03-31
1019390,2014-04-22
1019390,2014-04-29
1019390,2014-05-18
1019390,2014-05-29
1019390,2014-06-22
1019390,2014-06-23
1019390,2014-06-28
1019390,2014-07-23
1019390,2014-07-26
1019390,2014-07-28
1019390,2014-08-05
1019390,2014-08-09
1019390,2015-02-23
1019390,2015-03-08
1019390,2015-03-14
1019390,2015-03-23
1019390,2015-03-24
1019390,2015-04-19
1019390,2015-05-02
1019390,2015-05-03
1019390,2015-06-21
1019390,2015-11-08
1019390,2017-10-18
1019390,2017-10-29
1019390,2017-11-16
1019390,2017-11-18
1019390,2017-11-20
1019390,2017-12-16
1019390,2018-03-11
1019390,2018-10-06
1019390,2018-10-15
1019390,2018-10-29
1019390,2018-11-11
1019390,2018-11-23
1019390,2018-11-27
1019390,2018-12-01
1019390,2018-12-23
